"coefficient_name","coef","variable","alternative","sd_x","sd_y","std_coef","importance_pct"
"b_expected_los_continue",-0.316171296119141,"expected_los","continue",0.500126566259463,0.875085097857412,-0.18069747166879,1.15229508878888
"b_clinical_situation_continue",1.06343917876679,"clinical_situation","continue",0.500126566259463,0.875085097857412,0.607774245275833,3.87573368601079
"b_age_continue",-1.73243381329682,"age","continue",1.10097770128835,0.875085097857412,-2.17964058817573,13.8994149828694
"b_frailty_continue",-1.03668320489328,"frailty","continue",0.824518783066033,0.875085097857412,-0.976779031680958,6.22885129848957
"b_life_expectancy_continue",0.41845752891848,"life_expectancy","continue",0.766051854013796,0.875085097857412,0.366318849034115,2.33598957846244
"b_suffering_continue",-1.18641315721211,"suffering","continue",0.500126566259463,0.875085097857412,-0.678056042702974,4.32391577322335
"b_disability_cardiovascular_continue",-0.795071593908751,"disability_cardiovascular","continue",1.10097770128835,0.875085097857412,-1.00030968184074,6.37890460230572
"b_disability_pulmonary_continue",-1.49081456666749,"disability_pulmonary","continue",0.816703262763951,0.875085097857412,-1.39135396517945,8.87256653918159
"b_disability_renal_continue",-0.597465309039366,"disability_renal","continue",0.733985134192233,0.875085097857412,-0.501129154300738,3.19566542916605
"b_disability_neurological_continue",-0.753617394721385,"disability_neurological","continue",0.800843437240054,0.875085097857412,-0.689680976433344,4.39804715935339
"b_disability_gastrointestinal_continue",-0.945308159829886,"disability_gastrointestinal","continue",0.500126566259463,0.875085097857412,-0.540260284617265,3.4452018995221
"b_family_values_continue",-3.20687478477792,"family_values","continue",0.490414446273684,0.875085097857412,-1.79719403941005,11.4605801956583
"b_expected_los_timelimited",-0.184582112449977,"expected_los","timelimited",0.500126566259463,0.875085097857412,-0.105491932520107,0.672714646348658
"b_clinical_situation_timelimited",0.132848946318511,"clinical_situation","timelimited",0.500126566259463,0.875085097857412,0.0759255157197186,0.484171682479083
"b_age_timelimited",-0.922486619664223,"age","timelimited",1.10097770128835,0.875085097857412,-1.16061535098003,7.40116259821616
"b_frailty_timelimited",-0.332014482637907,"frailty","timelimited",0.824518783066033,0.875085097857412,-0.312829206959608,1.99488988683806
"b_life_expectancy_timelimited",0.354939057426155,"life_expectancy","timelimited",0.766051854013796,0.875085097857412,0.310714607835225,1.98140523670278
"b_suffering_timelimited",-0.659104475820322,"suffering","timelimited",0.500126566259463,0.875085097857412,-0.376689831772192,2.40212460716337
"b_disability_cardiovascular_timelimited",-0.190192218279554,"disability_cardiovascular","timelimited",1.10097770128835,0.875085097857412,-0.23928803244056,1.52592298077425
"b_disability_pulmonary_timelimited",-0.479200722660189,"disability_pulmonary","timelimited",0.816703262763951,0.875085097857412,-0.447230554689653,2.85195784404671
"b_disability_renal_timelimited",-0.173292218762901,"disability_renal","timelimited",0.733985134192233,0.875085097857412,-0.145350335361194,0.926888882526895
"b_disability_neurological_timelimited",-0.301061175231776,"disability_neurological","timelimited",0.800843437240054,0.875085097857412,-0.275519337470687,1.7569674688961
"b_disability_gastrointestinal_timelimited",-0.473926603292737,"disability_gastrointestinal","timelimited",0.500126566259463,0.875085097857412,-0.270857411861022,1.72723869662992
"b_family_values_timelimited",-1.87684716188097,"family_values","timelimited",0.490414446273684,0.875085097857412,-1.05182109018633,6.70738923634651
