"asc_continue","asc_timelimited","b_expected_los_continue","b_clinical_situation_continue","b_age_continue","b_frailty_continue","b_life_expectancy_continue","b_suffering_continue","b_disability_cardiovascular_continue","b_disability_pulmonary_continue","b_disability_renal_continue","b_disability_neurological_continue","b_disability_gastrointestinal_continue","b_family_values_continue","b_expected_los_timelimited","b_clinical_situation_timelimited","b_age_timelimited","b_frailty_timelimited","b_life_expectancy_timelimited","b_suffering_timelimited","b_disability_cardiovascular_timelimited","b_disability_pulmonary_timelimited","b_disability_renal_timelimited","b_disability_neurological_timelimited","b_disability_gastrointestinal_timelimited","b_family_values_timelimited","d_asc_continue","d_asc_timelimited","d_expected_los","d_clinical_situation","d_age","d_frailty","d_life_expectancy","d_suffering","d_disability_cardiovascular","d_disability_pulmonary","d_disability_renal","d_disability_neurological","d_disability_gastrointestinal","d_family_values","logLike"
6.37029465677084,2.46084672559947,-0.175333221028266,0.953405122171726,-1.83457859266985,-0.841986137223478,0.57212548418633,-0.805353043750191,-0.875596385119222,-1.20205461926587,-0.327982482641363,-0.452808073864305,-0.743626128707844,-2.84031015575267,-0.208081943582451,-0.0325310806819107,-0.942077654396168,-0.0571462381795803,0.427982716565711,-0.0237223366686846,-0.237050836221225,-0.255230359340526,-0.186951078270581,0.00261252262041147,-0.345020176565608,-1.46385457669524,5.10040464502435,5.46216051870843,0.4056161354342,1.46071363385513,-0.239429573159066,-1.2238537725916,-0.233003516505468,-1.62080087192611,-0.022601413152604,-0.632577130302761,-0.269835013317233,-1.23745995783283,-0.395563929061935,-2.28881596919356,-703.174386258842
6.3902946183288,2.45530387949705,-0.173505338343745,0.947837017924359,-1.8353400378831,-0.845924117299232,0.565155314640656,-0.801527305347069,-0.880012967328815,-1.20240023362956,-0.326268031695032,-0.458140301845511,-0.742970734645353,-2.83260399663105,-0.20686536851632,-0.0378212391706552,-0.942974661626095,-0.0541495865792836,0.430808296403288,-0.0219301344525982,-0.23657244537204,-0.254525229821193,-0.188344235597442,0.00273192099959779,-0.342484746081513,-1.46504672768944,5.14419572975729,5.51004734328295,0.399413780811884,1.47503478403449,-0.24239657235985,-1.23993467766529,-0.233325492742023,-1.6338688570992,-0.019798135640946,-0.637982120110471,-0.270538680102038,-1.24785908653401,-0.397359535791891,-2.31473492808725,-703.171033472512
6.3456993942364,2.44937599418583,-0.17880432805038,0.948126610618928,-1.83082215640227,-0.838355506456774,0.574370649852274,-0.797550390712214,-0.872216705076384,-1.1974630945024,-0.328345693620708,-0.453665053196886,-0.734676281399442,-2.83846284468975,-0.207710987345303,-0.0354814869037675,-0.942052829684292,-0.0549781818753312,0.430938583596473,-0.021452108298086,-0.235905433886539,-0.253049902682433,-0.18696008438256,0.0030284096842883,-0.342034885533669,-1.46438985626593,5.16968022540489,5.53219353762935,0.39333920200312,1.47336933321012,-0.243251991841966,-1.2376208562359,-0.233912041531658,-1.62668020140799,-0.0267845820605314,-0.639592333183984,-0.273967729054917,-1.24815199871857,-0.404389658460467,-2.3126249359592,-703.170648856838
6.36976032443343,2.44959390613233,-0.174208039017834,0.949436141392423,-1.83294145818365,-0.842751684191646,0.568030547812805,-0.798650668027305,-0.876199995092649,-1.20106343269963,-0.327683893646959,-0.455077354350144,-0.740942930680847,-2.83439217052688,-0.207185777690151,-0.0372463041754177,-0.942130760758359,-0.0541981934038071,0.430811695395568,-0.0208540229654016,-0.236340074667559,-0.253342343491375,-0.187043122618061,0.00328764566125683,-0.341827918221458,-1.46382290211225,5.1865118056393,5.55000081884207,0.393490316855781,1.48114617821592,-0.244349693345593,-1.24416922715518,-0.233067295731076,-1.63527542812432,-0.0245719346289324,-0.642016469157695,-0.275773575154549,-1.25279298666911,-0.406221547608065,-2.32348697630238,-703.169446430986
6.36741346705413,2.4500186639961,-0.175640180108599,0.947497971773178,-1.83243371445608,-0.842343801310876,0.568864159847893,-0.798082864876347,-0.876033968382054,-1.19956192602048,-0.328022894025758,-0.456073356294887,-0.738856167432062,-2.83300626409094,-0.206986224821626,-0.0371963102912646,-0.942208315891598,-0.0541230975219351,0.430786116865518,-0.0208747928710096,-0.236402109778137,-0.253459789045576,-0.187251468671795,0.00321508503471943,-0.341901676886826,-1.46391588794983,5.19666931820391,5.56041920711889,0.392552371044014,1.48418319981648,-0.24461575488731,-1.24748089045528,-0.232731019539051,-1.63872306836219,-0.0239886728643762,-0.642978871079855,-0.276386541882128,-1.25578631310879,-0.407109090327737,-2.32873331891618,-703.169381117518
6.36930998270084,2.44960834568767,-0.175029781558081,0.948943654322068,-1.83247344645703,-0.842592295189109,0.567960697782619,-0.798240754249642,-0.876214731152865,-1.20042785387091,-0.32800498210786,-0.455901984826353,-0.739719211369978,-2.83366473260442,-0.206925588692273,-0.0372253288318574,-0.94215583710512,-0.0541009628516322,0.430837697262896,-0.020896144566891,-0.236349116253716,-0.253424672930647,-0.187209130969983,0.0032562762380807,-0.34182152359858,-1.46385907950214,5.2008079847582,5.56444391410065,0.391894266189611,1.4845157074862,-0.244773830616759,-1.24780598385868,-0.232809745013769,-1.63840867829406,-0.024685523279705,-0.643350989188789,-0.276608040936383,-1.25630858918279,-0.408139056416612,-2.32942164086213,-703.169338379953
6.36876351816163,2.44913497857529,-0.174842348329123,0.94898745431972,-1.83251167141699,-0.842610818834995,0.568102441347361,-0.798107453381495,-0.876083202428961,-1.20036428987669,-0.328125721143354,-0.455654121892071,-0.74009927289956,-2.83344399771164,-0.207024358518524,-0.0372450827177209,-0.942098709461982,-0.0541010388177464,0.430839304166508,-0.0207884647689022,-0.236312527881396,-0.253336071847662,-0.18710560803899,0.00334765890364059,-0.341799414463874,-1.46372712523302,5.20303005251592,5.56652724397045,0.391801352808754,1.48486758594037,-0.244795137509911,-1.24801555210094,-0.232640214305207,-1.63854809516476,-0.0249167636439191,-0.643701835072602,-0.276928380479283,-1.25661429137798,-0.408940553929466,-2.32990562756958,-703.169332621322
6.36857162279074,2.44927403358066,-0.174963490995786,0.949063999773897,-1.83244589104893,-0.842517769319511,0.568121512985834,-0.798130614980016,-0.876043863764724,-1.20037106414571,-0.328133373064377,-0.455704151788872,-0.739920265400455,-2.83363630690403,-0.206990085273127,-0.0372021619663804,-0.942106673223103,-0.0541177688461352,0.430826119702112,-0.0208268080719756,-0.236324244869849,-0.253356937522365,-0.187128202986907,0.00331521653343168,-0.341814459874814,-1.46375916546892,5.20324774953464,5.56676384355302,0.391732126593426,1.48499309460689,-0.244725113832467,-1.24822014198947,-0.23255852033019,-1.63867119570859,-0.0248354185193376,-0.643699846764496,-0.276892613933492,-1.25682003166718,-0.408978104434581,-2.33016705974948,-703.169331053298
6.36869849965751,2.44938443778921,-0.174998081916898,0.948970869087066,-1.83244952105161,-0.842528802785644,0.568120101182756,-0.798147705354441,-0.876078168510603,-1.20033403761279,-0.328129063929682,-0.455768472798054,-0.739872459202063,-2.83357441324279,-0.206976831339311,-0.0372005981220476,-0.942120350875152,-0.0541188228882247,0.430820266027714,-0.0208455062868849,-0.236333020974564,-0.253377068218204,-0.187147970022227,0.00329865590920565,-0.341824487273753,-1.46378374920186,5.20316852591637,5.56670833315652,0.391686484258931,1.48494158377525,-0.244676983037422,-1.24825541605133,-0.232523676201386,-1.63858596624957,-0.0248482765508622,-0.64365778695992,-0.276825071902868,-1.25688355977297,-0.408972268908609,-2.33016589328704,-703.169330804657
6.36867940370115,2.44932932225501,-0.174954812240889,0.94901486245112,-1.83246235868371,-0.842537366432684,0.568119538417029,-0.798143620168855,-0.876067218374187,-1.20035415382137,-0.328126329346141,-0.45572893385734,-0.739939156602079,-2.83359841929404,-0.206991399266309,-0.0372051831903146,-0.942115602376,-0.0541190113250254,0.430826902315627,-0.0208384330049666,-0.236325232943905,-0.25336598989637,-0.187137986836963,0.00330837910339854,-0.341818347004172,-1.46377619840491,5.20328825147739,5.56681586727646,0.391746599248077,1.48502803625676,-0.244674579758208,-1.24828774392809,-0.232492863420525,-1.63867727583692,-0.0248234089928161,-0.643710382745193,-0.276872701625784,-1.25691343051921,-0.409050725488148,-2.33024496356787,-703.169330772145
6.36866504304975,2.44935831787061,-0.174976012544955,0.948988902486729,-1.8324579500518,-0.842529499355907,0.568130914384134,-0.798147575608591,-0.876068524161534,-1.20034088449152,-0.328125951968843,-0.455742849023925,-0.739908879899623,-2.83359465778517,-0.206987327003422,-0.0372009806572376,-0.942118119670775,-0.0541206150803889,0.430823812504193,-0.0208432181092271,-0.236327964049863,-0.25337094533622,-0.187142647029464,0.00330337588133622,-0.341822108558062,-1.46378104680417,5.20319902311584,5.56673272533835,0.391721896784391,1.48498103744861,-0.244659749274747,-1.24827403202659,-0.232491128156608,-1.63861673493129,-0.0248359681551612,-0.643683447969337,-0.276842264027649,-1.25691085887712,-0.409032059551105,-2.33020062801658,-703.16933072548
