"asc_continue","b_age","b_frailty","b_life_expectancy","b_disability_cardiovascular","b_disability_pulmonary","b_disability_renal","b_disability_gastrointestinal","b_family_values","logLike"
0,0,0,0,0,0,0,0,0,-450.545667363965
0.0722436979534049,-0.151493613462849,0.0468144224299337,0.232430100213164,0.0113122944004575,0.00138359644773526,-0.0349159551680945,0.0765845089724677,-0.403197635825805,-403.147332438809
0.902100224530339,-0.725583771760901,0.100177263565626,0.775661860024341,-0.0361210991786814,-0.0144360362570045,-0.0610945648431247,0.081333072020175,-1.33666033388968,-342.953741836177
3.37947909876798,-1.07997678107362,-0.0840615510435295,0.469354547032024,-0.408636474178189,-0.42029463913239,-0.180450429877726,-0.36099580527579,-1.58020706681179,-332.651880889055
3.46361708805946,-1.13800988682648,-0.110832655852868,0.516953860093194,-0.376764680909986,-0.44178553039979,-0.19823898812256,-0.373695128962168,-1.69230962878049,-332.231980831897
3.464150564515,-1.13317114863236,-0.106364026231176,0.513109269824414,-0.379368901403297,-0.441918584219467,-0.196874714964311,-0.366503885655638,-1.69532260280888,-332.224409209856
3.46639738553114,-1.13360706645906,-0.106405800896849,0.512563090044341,-0.379546565768382,-0.441848900706628,-0.197701453381332,-0.367920910612767,-1.69418294938913,-332.224314785017
3.46653706535389,-1.13367392466078,-0.106417018102063,0.512580894387803,-0.379518377831281,-0.441880499446594,-0.197707432518235,-0.367861991746618,-1.69429158185257,-332.224314213196
3.46653985267259,-1.13367840337306,-0.106414346935629,0.512580809130486,-0.37951680997673,-0.441882451919595,-0.197708602231097,-0.367848237899015,-1.6942874709527,-332.224314205778
