"coefficient_name","weight","robust_se","wald","p_value"
"asc_continue",5.74376225537563,1.44762618178166,15.7427301959818,7.25662708304098e-05
"b_expected_los_continue",-0.101487105723802,0.305866944202021,0.110092224201042,0.740039164301424
"b_clinical_situation_continue",0.824467265594568,0.374740391888351,4.8404509230286,0.027799624965543
"b_age_continue",-1.76185124625004,0.235760993249447,55.8463213425358,7.83817455385361e-14
"b_frailty_continue",-0.698755358374397,0.273584691538764,6.52329046707857,0.0106470837203813
"b_life_expectancy_continue",0.63813279723495,0.204691781100187,9.7189941812663,0.00182373297194771
"b_suffering_continue",-0.716253318894746,0.461517786622816,2.40855411521634,0.120673778223608
"b_disability_cardiovascular_continue",-0.771409244891989,0.148722605357779,26.9039290404319,2.13823754702247e-07
"b_disability_pulmonary_continue",-1.0666254389306,0.292234886237912,13.3217032568817,0.00026235175995315
"b_disability_renal_continue",-0.312035709425928,0.300288761965837,1.079767959677,0.298749470791056
"b_disability_neurological_continue",-0.369627283347071,0.321700409946282,1.32015465700473,0.250564296478547
"b_disability_gastrointestinal_continue",-0.773189820621984,0.318231482822285,5.90317924720988,0.0151135801704971
"b_family_values_continue",-2.87570729176609,0.520407235787522,30.5353360909783,3.27840473657304e-08
"asc_timelimited",2.69906971027495,1.09944997232146,6.02666786179059,0.0140913097784414
"b_expected_los_timelimited",-0.222390995862518,0.188764981021572,1.38800663369702,0.238742020077631
"b_clinical_situation_timelimited",0.022774664316904,0.32387173275662,0.00494490416714618,0.943938954211592
"b_age_timelimited",-0.955813747397162,0.151708261462736,39.6942940305606,2.96991986559192e-10
"b_frailty_timelimited",-0.0905740039565982,0.180842258939719,0.250846061753741,0.61647996846462
"b_life_expectancy_timelimited",0.408947856072155,0.156768011693779,6.80488783476544,0.00909086643325252
"b_suffering_timelimited",-0.0598840790435361,0.373078098236151,0.0257645903271575,0.872476571740154
"b_disability_cardiovascular_timelimited",-0.263242246152764,0.0926094305833624,8.07980254957468,0.00447613225104593
"b_disability_pulmonary_timelimited",-0.291342810769901,0.184335009908619,2.49800301606409,0.113990758846915
"b_disability_renal_timelimited",-0.22261918252248,0.181008797955233,1.51260592998029,0.218741874808553
"b_disability_neurological_timelimited",-0.0460614789679471,0.263175875099905,0.0306325820490798,0.861062612753121
"b_disability_gastrointestinal_timelimited",-0.349231754345816,0.220566321598919,2.50696949955836,0.113343706806913
"b_family_values_timelimited",-1.5069492640331,0.347452342107312,18.8107787107194,1.44349041009129e-05
"asc_withdraw",0,NA,NA,NA
