"coefficient_name","coef","variable","sd_x","sd_y","std_coef","importance_pct"
"b_expected_los",0,"expected_los",0.499984591442083,0.500299779754003,0,0
"b_clinical_situation",0,"clinical_situation",0.499984591442083,0.500299779754003,0,0
"b_age",-1.13367840337306,"age",1.10066515818701,0.500299779754003,-2.49410527383273,34.0349433852339
"b_frailty",-0.106414346935629,"frailty",0.824284720507574,0.500299779754003,-0.175326321880375,2.39252989909681
"b_life_expectancy",0.512580809130486,"life_expectancy",0.76583438891713,0.500299779754003,0.784633586934841,10.7072303601854
"b_suffering",0,"suffering",0.499984591442083,0.500299779754003,0,0
"b_disability_cardiovascular",-0.37951680997673,"disability_cardiovascular",1.10066515818701,0.500299779754003,-0.834941262402836,11.3937366213123
"b_disability_pulmonary",-0.441882451919595,"disability_pulmonary",0.816471418858014,0.500299779754003,-0.721136420776853,9.84073828465688
"b_disability_renal",-0.197708602231097,"disability_renal",0.733776772124675,0.500299779754003,-0.289974103202181,3.9570311202237
"b_disability_neurological",0,"disability_neurological",0.800616095586116,0.500299779754003,0,0
"b_disability_gastrointestinal",-0.367848237899015,"disability_gastrointestinal",0.499984591442083,0.500299779754003,-0.367616493913033,5.01655110114144
"b_family_values",-1.6942874709527,"family_values",0.490275228511327,0.500299779754003,-1.66033888200721,22.6572392281496
