"coefficient_name","coef","variable","sd_x","sd_y","std_coef","importance_pct"
"b_expected_los",-0.271676269099082,"expected_los",0.500126566259463,0.49931776684751,-0.272116332764503,2.78014991584601
"b_clinical_situation",0,"clinical_situation",0.500126566259463,0.49931776684751,0,0
"b_age",-1.09958549191409,"age",1.10097770128835,0.49931776684751,-2.4245464264189,24.7710325760077
"b_frailty",-0.367787688937455,"frailty",0.824518783066033,0.49931776684751,-0.607324389083855,6.20489344409893
"b_life_expectancy",0.425334164904257,"life_expectancy",0.766051854013796,0.49931776684751,0.652546428815185,6.66691661145599
"b_suffering",-0.5714047075705,"suffering",0.500126566259463,0.49931776684751,-0.572330274057725,5.84736662842926
"b_disability_cardiovascular",-0.348345037905885,"disability_cardiovascular",1.10097770128835,0.49931776684751,-0.768088268739592,7.84738098593559
"b_disability_pulmonary",-0.679922243586107,"disability_pulmonary",0.816703262763951,0.49931776684751,-1.11210686186567,11.3621397400771
"b_disability_renal",-0.235619622349232,"disability_renal",0.733985134192233,0.49931776684751,-0.34635519024329,3.5386312288761
"b_disability_neurological",-0.334985291808434,"disability_neurological",0.800843437240054,0.49931776684751,-0.537274638173765,5.4892112683206
"b_disability_gastrointestinal",-0.449264142894245,"disability_gastrointestinal",0.500126566259463,0.49931776684751,-0.4499918649957,4.59746327201121
"b_family_values",-2.08227782992837,"family_values",0.490414446273684,0.49931776684751,-2.04514879452338,20.8948143289415
