"asc_continue","asc_timelimited","b_expected_los","b_clinical_situation","b_age","b_frailty","b_life_expectancy","b_suffering","b_disability_cardiovascular","b_disability_pulmonary","b_disability_renal","b_disability_neurological","b_disability_gastrointestinal","b_family_values","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274.653072167027
-0.327276296137501,0.320201447691705,0.19296205103606,-0.231504241066375,-0.191506371892694,-0.0500914326391397,0.335071197663317,0.168270540252744,-0.0376496292023546,-0.0662039400154431,0.0478322235481237,-0.0616248756740945,0.218835499861802,-0.648789745075564,-231.772803179518
-0.104751678004499,0.755697833638268,0.383180543694994,-0.342625279125839,-0.582890895726581,-0.168491036745012,0.751855353177051,0.219725381547241,0.0451136443716034,-0.106796294564495,0.228767624566078,-0.121589403347018,0.473463219321644,-1.7181991456341,-214.267815752947
3.97014844484716,4.65021144024983,0.383153596457589,0.752422311629627,-0.949625885024601,-0.799189178971914,0.459581445463963,-0.871854457436287,-0.152765224978328,-0.535544157274439,-0.117257354279337,-0.76086969058262,-0.196376070509714,-2.8063413774134,-206.462529847515
7.05059470582996,7.75690970083909,0.185826765549836,1.37016321612455,-1.26210660250311,-1.22476539786215,0.190037246288163,-1.46273596090197,-0.364848978360207,-0.926186883523628,-0.399795360360303,-1.17648827418937,-0.691733404340248,-3.63518849827241,-204.015352945467
8.05360213314852,8.80056613398626,0.28168883315656,1.67502767256211,-1.36039538663614,-1.41681034669908,0.240724171388684,-1.88662186024121,-0.339120585630429,-1.09326215110257,-0.570420898781524,-1.37715530088636,-0.791174242550717,-4.16161940109135,-203.828253356522
8.06573141342639,8.81032139426085,0.206329589949135,1.60149744643949,-1.35497150898932,-1.38704988368643,0.212316629032785,-1.78152310818828,-0.388837485170711,-1.0621113536182,-0.536908371790055,-1.35171764840832,-0.795982710733724,-4.07987829337722,-203.663275397122
8.1119059702375,8.8576578403031,0.17338764764416,1.61508288254277,-1.35011311938071,-1.40439974213481,0.209951547795278,-1.78265462078531,-0.386153261936903,-1.05716931677622,-0.536550291572952,-1.36145404019878,-0.812455461618239,-4.09396977943499,-203.651466921069
8.17950357605191,8.92566363782189,0.168481337591234,1.62642845950635,-1.35390335273423,-1.41399497826851,0.212062714899753,-1.79116568726677,-0.390172075816393,-1.06580019931413,-0.545457612994147,-1.37212456650019,-0.824333708623959,-4.11816087587675,-203.649602489061
8.2019726922751,8.94835766590457,0.168130176997576,1.63133686235935,-1.354407460879,-1.42001969415503,0.213651045274939,-1.7962577937458,-0.390426666093934,-1.06837316554302,-0.546935834259484,-1.37864210719679,-0.826552795913556,-4.12851582285066,-203.649291879363
8.20265671345448,8.94879158805954,0.168596772802983,1.63263823601723,-1.35385998939024,-1.42067639836162,0.21473002509631,-1.79669377567309,-0.390326039592472,-1.06893467749586,-0.547162467299084,-1.37954661942887,-0.828091324977602,-4.12927097447394,-203.649241511742
8.19946770563184,8.94551372943305,0.168979059729427,1.63214513147435,-1.35330152909722,-1.42048828781774,0.215069566725843,-1.79592270326778,-0.390183702807077,-1.06857700655092,-0.546584349488811,-1.37959366576659,-0.828082021589011,-4.1283054330207,-203.649231650656
8.1980677610352,8.94412409354031,0.169016217053737,1.63180905770125,-1.35313915039644,-1.42027773419474,0.215098652712229,-1.79557498503681,-0.390138065899554,-1.06839134990992,-0.546373766183876,-1.3794198552346,-0.828017332388308,-4.12777547493195,-203.649231028508
8.19790469127238,8.94397169104214,0.169014706899828,1.6317508241794,-1.35312376721799,-1.42024307116418,0.215089066156779,-1.7955319018079,-0.390133018079009,-1.06836296131204,-0.546350337060927,-1.37939343601812,-0.827999473490145,-4.12771019679309,-203.649231011489
